sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment
WYT44.2	NA	NA	NA	2	NA	WYT44	WythamWoods	7D_rep2
WYT44.3	NA	NA	NA	3	NA	WYT44	WythamWoods	7D_rep3
WYT44.4	NA	NA	NA	4	NA	WYT44	WythamWoods	7D_rep4
WYT45.1	NA	NA	NA	1	NA	WYT45	WythamWoods	7D_rep1
WYT45.2	NA	NA	NA	2	NA	WYT45	WythamWoods	7D_rep2
WYT45.3	NA	NA	NA	3	NA	WYT45	WythamWoods	7D_rep3
WYT45.4	NA	NA	NA	4	NA	WYT45	WythamWoods	7D_rep4
WYT46.1	NA	NA	NA	1	NA	WYT46	WythamWoods	7D_rep1
WYT46.2	NA	NA	NA	2	NA	WYT46	WythamWoods	7D_rep2
WYT46.3	NA	NA	NA	3	NA	WYT46	WythamWoods	7D_rep3
WYT46.4	NA	NA	NA	4	NA	WYT46	WythamWoods	7D_rep4
WYT47.1	NA	NA	NA	1	NA	WYT47	WythamWoods	7D_rep1
WYT47.2	NA	NA	NA	2	NA	WYT47	WythamWoods	7D_rep2
WYT47.3	NA	NA	NA	3	NA	WYT47	WythamWoods	7D_rep3
WYT47.4	NA	NA	NA	4	NA	WYT47	WythamWoods	7D_rep4
WYT48.1	NA	NA	NA	1	NA	WYT48	WythamWoods	7D_rep1
WYT48.2	NA	NA	NA	2	NA	WYT48	WythamWoods	7D_rep2
WYT48.3	NA	NA	NA	3	NA	WYT48	WythamWoods	7D_rep3
WYT48.4	NA	NA	NA	4	NA	WYT48	WythamWoods	7D_rep4
WYT49.1	NA	NA	NA	1	NA	WYT49	WythamWoods	7D_rep1
WYT49.2	NA	NA	NA	2	NA	WYT49	WythamWoods	7D_rep2
WYT49.3	NA	NA	NA	3	NA	WYT49	WythamWoods	7D_rep3
WYT49.4	NA	NA	NA	4	NA	WYT49	WythamWoods	7D_rep4
WYT50.1	NA	NA	NA	1	NA	WYT50	WythamWoods	7D_rep1
WYT50.2	NA	NA	NA	2	NA	WYT50	WythamWoods	7D_rep2
WYT50.3	NA	NA	NA	3	NA	WYT50	WythamWoods	7D_rep3
WYT50.4	NA	NA	NA	4	NA	WYT50	WythamWoods	7D_rep4
WYT51.1	NA	NA	NA	1	NA	WYT51	WythamWoods	7D_rep1
WYT51.2	NA	NA	NA	2	NA	WYT51	WythamWoods	7D_rep2
WYT51.3	NA	NA	NA	3	NA	WYT51	WythamWoods	7D_rep3
WYT51.4	NA	NA	NA	4	NA	WYT51	WythamWoods	7D_rep4
WYT52.1	NA	NA	NA	1	NA	WYT52	WythamWoods	7D_rep1
WYT52.2	NA	NA	NA	2	NA	WYT52	WythamWoods	7D_rep2
WYT52.3	NA	NA	NA	3	NA	WYT52	WythamWoods	7D_rep3
WYT52.4	NA	NA	NA	4	NA	WYT52	WythamWoods	7D_rep4
WYT53.1	NA	NA	NA	1	NA	WYT53	WythamWoods	7D_rep1
WYT53.2	NA	NA	NA	2	NA	WYT53	WythamWoods	7D_rep2
WYT53.3	NA	NA	NA	3	NA	WYT53	WythamWoods	7D_rep3
WYT53.4	NA	NA	NA	4	NA	WYT53	WythamWoods	7D_rep4
WYT54.1	NA	NA	NA	1	NA	WYT54	WythamWoods	7D_rep1
WYT54.2	NA	NA	NA	2	NA	WYT54	WythamWoods	7D_rep2
WYT54.3	NA	NA	NA	3	NA	WYT54	WythamWoods	7D_rep3
WYT54.4	NA	NA	NA	4	NA	WYT54	WythamWoods	7D_rep4
WYT55.1	NA	NA	NA	1	NA	WYT55	WythamWoods	7D_rep1
WYT55.2	NA	NA	NA	2	NA	WYT55	WythamWoods	7D_rep2
WYT55.3	NA	NA	NA	3	NA	WYT55	WythamWoods	7D_rep3
WYT55.4	NA	NA	NA	4	NA	WYT55	WythamWoods	7D_rep4
WYT56.1	NA	NA	NA	1	NA	WYT56	WythamWoods	7D_rep1
WYT56.2	NA	NA	NA	2	NA	WYT56	WythamWoods	7D_rep2
WYT56.3	NA	NA	NA	3	NA	WYT56	WythamWoods	7D_rep3
WYT56.4	NA	NA	NA	4	NA	WYT56	WythamWoods	7D_rep4
WYT57.1	NA	NA	NA	1	NA	WYT57	WythamWoods	7D_rep1
WYT57.2	NA	NA	NA	2	NA	WYT57	WythamWoods	7D_rep2
WYT57.3	NA	NA	NA	3	NA	WYT57	WythamWoods	7D_rep3
WYT57.4	NA	NA	NA	4	NA	WYT57	WythamWoods	7D_rep4
WYT58.1	NA	NA	NA	1	NA	WYT58	WythamWoods	7D_rep1
WYT58.2	NA	NA	NA	2	NA	WYT58	WythamWoods	7D_rep2
WYT58.3	NA	NA	NA	3	NA	WYT58	WythamWoods	7D_rep3
WYT58.4	NA	NA	NA	4	NA	WYT58	WythamWoods	7D_rep4
WYT59.1	NA	NA	NA	1	NA	WYT59	WythamWoods	7D_rep1
WYT59.2	NA	NA	NA	2	NA	WYT59	WythamWoods	7D_rep2
WYT59.3	NA	NA	NA	3	NA	WYT59	WythamWoods	7D_rep3
WYT59.4	NA	NA	NA	4	NA	WYT59	WythamWoods	7D_rep4
WYT60.1	NA	NA	NA	1	NA	WYT60	WythamWoods	7D_rep1
WYT60.2	NA	NA	NA	2	NA	WYT60	WythamWoods	7D_rep2
WYT60.3	NA	NA	NA	3	NA	WYT60	WythamWoods	7D_rep3
WYT60.4	NA	NA	NA	4	NA	WYT60	WythamWoods	7D_rep4
WYT61.1	NA	NA	NA	1	NA	WYT61	WythamWoods	7D_rep1
WYT61.2	NA	NA	NA	2	NA	WYT61	WythamWoods	7D_rep2
WYT61.3	NA	NA	NA	3	NA	WYT61	WythamWoods	7D_rep3
WYT61.4	NA	NA	NA	4	NA	WYT61	WythamWoods	7D_rep4
WYT63.1	NA	NA	NA	1	NA	WYT63	WythamWoods	7D_rep1
WYT63.2	NA	NA	NA	2	NA	WYT63	WythamWoods	7D_rep2
WYT63.3	NA	NA	NA	3	NA	WYT63	WythamWoods	7D_rep3
WYT63.4	NA	NA	NA	4	NA	WYT63	WythamWoods	7D_rep4
WYT87.1	NA	NA	NA	1	NA	WYT87	WythamWoods	7D_rep1
WYT87.2	NA	NA	NA	2	NA	WYT87	WythamWoods	7D_rep2
WYT87.3	NA	NA	NA	3	NA	WYT87	WythamWoods	7D_rep3
WYT87.4	NA	NA	NA	4	NA	WYT87	WythamWoods	7D_rep4
WYT94.1	NA	NA	NA	1	NA	WYT94	WythamWoods	7D_rep1
WYT94.2	NA	NA	NA	2	NA	WYT94	WythamWoods	7D_rep2
WYT94.3	NA	NA	NA	3	NA	WYT94	WythamWoods	7D_rep3
WYT94.4	NA	NA	NA	4	NA	WYT94	WythamWoods	7D_rep4
WYT95.1	NA	NA	NA	1	NA	WYT95	WythamWoods	7D_rep1
WYT95.2	NA	NA	NA	2	NA	WYT95	WythamWoods	7D_rep2
WYT95.3	NA	NA	NA	3	NA	WYT95	WythamWoods	7D_rep3
WYT95.4	NA	NA	NA	4	NA	WYT95	WythamWoods	7D_rep4
WYT98.1	NA	NA	NA	1	NA	WYT98	WythamWoods	7D_rep1
WYT98.2	NA	NA	NA	2	NA	WYT98	WythamWoods	7D_rep2
WYT98.3	NA	NA	NA	3	NA	WYT98	WythamWoods	7D_rep3
WYT98.4	NA	NA	NA	4	NA	WYT98	WythamWoods	7D_rep4
AE01	NA	NA	NA	1	NA	AE01	AshridgeEstate	0D
AE02	NA	NA	NA	1	NA	AE02	AshridgeEstate	0D
AE03	NA	NA	NA	1	NA	AE03	AshridgeEstate	0D
AE04	NA	NA	NA	1	NA	AE04	AshridgeEstate	0D
AE05	NA	NA	NA	1	NA	AE05	AshridgeEstate	0D
AE06	NA	NA	NA	1	NA	AE06	AshridgeEstate	0D
AE07	NA	NA	NA	1	NA	AE07	AshridgeEstate	0D
AE08	NA	NA	NA	1	NA	AE08	AshridgeEstate	0D
AE09	NA	NA	NA	1	NA	AE09	AshridgeEstate	0D
AE10	NA	NA	NA	1	NA	AE10	AshridgeEstate	0D
AE100	NA	NA	NA	1	NA	AE100	AshridgeEstate	0D
AE101	NA	NA	NA	1	NA	AE101	AshridgeEstate	0D
AE102	NA	NA	NA	1	NA	AE102	AshridgeEstate	0D
AE103	NA	NA	NA	1	NA	AE103	AshridgeEstate	0D
AE104	NA	NA	NA	1	NA	AE104	AshridgeEstate	0D
AE105	NA	NA	NA	1	NA	AE105	AshridgeEstate	0D
AE106	NA	NA	NA	1	NA	AE106	AshridgeEstate	0D
AE107	NA	NA	NA	1	NA	AE107	AshridgeEstate	0D
AE108	NA	NA	NA	1	NA	AE108	AshridgeEstate	0D
AE109	NA	NA	NA	1	NA	AE109	AshridgeEstate	0D
AE11	NA	NA	NA	1	NA	AE11	AshridgeEstate	0D
AE110	NA	NA	NA	1	NA	AE110	AshridgeEstate	0D
AE111	NA	NA	NA	1	NA	AE111	AshridgeEstate	0D
AE112	NA	NA	NA	1	NA	AE112	AshridgeEstate	0D
AE113	NA	NA	NA	1	NA	AE113	AshridgeEstate	0D
AE114	NA	NA	NA	1	NA	AE114	AshridgeEstate	0D
AE115	NA	NA	NA	1	NA	AE115	AshridgeEstate	0D
AE116	NA	NA	NA	1	NA	AE116	AshridgeEstate	0D
AE117	NA	NA	NA	1	NA	AE117	AshridgeEstate	0D
AE118	NA	NA	NA	1	NA	AE118	AshridgeEstate	0D
AE119	NA	NA	NA	1	NA	AE119	AshridgeEstate	0D
AE12	NA	NA	NA	1	NA	AE12	AshridgeEstate	0D
AE120	NA	NA	NA	1	NA	AE120	AshridgeEstate	0D
AE121	NA	NA	NA	1	NA	AE121	AshridgeEstate	0D
AE122	NA	NA	NA	1	NA	AE122	AshridgeEstate	0D
AE123	NA	NA	NA	1	NA	AE123	AshridgeEstate	0D
AE124	NA	NA	NA	1	NA	AE124	AshridgeEstate	0D
AE125	NA	NA	NA	1	NA	AE125	AshridgeEstate	0D
AE126	NA	NA	NA	1	NA	AE126	AshridgeEstate	0D
AE127	NA	NA	NA	1	NA	AE127	AshridgeEstate	0D
AE128	NA	NA	NA	1	NA	AE128	AshridgeEstate	0D
AE129	NA	NA	NA	1	NA	AE129	AshridgeEstate	0D
AE13	NA	NA	NA	1	NA	AE13	AshridgeEstate	0D
AE130	NA	NA	NA	1	NA	AE130	AshridgeEstate	0D
AE131	NA	NA	NA	1	NA	AE131	AshridgeEstate	0D
AE133	NA	NA	NA	1	NA	AE133	AshridgeEstate	0D
AE134	NA	NA	NA	1	NA	AE134	AshridgeEstate	0D
AE135	NA	NA	NA	1	NA	AE135	AshridgeEstate	0D
AE136	NA	NA	NA	1	NA	AE136	AshridgeEstate	0D
AE137	NA	NA	NA	1	NA	AE137	AshridgeEstate	0D
AE139	NA	NA	NA	1	NA	AE139	AshridgeEstate	0D
AE14	NA	NA	NA	1	NA	AE14	AshridgeEstate	0D
AE143	NA	NA	NA	1	NA	AE143	AshridgeEstate	0D
AE144	NA	NA	NA	1	NA	AE144	AshridgeEstate	0D
AE145	NA	NA	NA	1	NA	AE145	AshridgeEstate	0D
AE146	NA	NA	NA	1	NA	AE146	AshridgeEstate	0D
AE147	NA	NA	NA	1	NA	AE147	AshridgeEstate	0D
AE149	NA	NA	NA	1	NA	AE149	AshridgeEstate	0D
AE15	NA	NA	NA	1	NA	AE15	AshridgeEstate	0D
AE150	NA	NA	NA	1	NA	AE150	AshridgeEstate	0D
AE151	NA	NA	NA	1	NA	AE151	AshridgeEstate	0D
AE152	NA	NA	NA	1	NA	AE152	AshridgeEstate	0D
AE153	NA	NA	NA	1	NA	AE153	AshridgeEstate	0D
AE154	NA	NA	NA	1	NA	AE154	AshridgeEstate	0D
AE155	NA	NA	NA	1	NA	AE155	AshridgeEstate	0D
AE156	NA	NA	NA	1	NA	AE156	AshridgeEstate	0D
AE157	NA	NA	NA	1	NA	AE157	AshridgeEstate	0D
AE158	NA	NA	NA	1	NA	AE158	AshridgeEstate	0D
AE159	NA	NA	NA	1	NA	AE159	AshridgeEstate	0D
AE16	NA	NA	NA	1	NA	AE16	AshridgeEstate	0D
AE160	NA	NA	NA	1	NA	AE160	AshridgeEstate	0D
AE161	NA	NA	NA	1	NA	AE161	AshridgeEstate	0D
AE162	NA	NA	NA	1	NA	AE162	AshridgeEstate	0D
AE163	NA	NA	NA	1	NA	AE163	AshridgeEstate	0D
AE164	NA	NA	NA	1	NA	AE164	AshridgeEstate	0D
AE165	NA	NA	NA	1	NA	AE165	AshridgeEstate	0D
AE166	NA	NA	NA	1	NA	AE166	AshridgeEstate	0D
AE167	NA	NA	NA	1	NA	AE167	AshridgeEstate	0D
AE168	NA	NA	NA	1	NA	AE168	AshridgeEstate	0D
AE169	NA	NA	NA	1	NA	AE169	AshridgeEstate	0D
AE17	NA	NA	NA	1	NA	AE17	AshridgeEstate	0D
AE170	NA	NA	NA	1	NA	AE170	AshridgeEstate	0D
AE171	NA	NA	NA	1	NA	AE171	AshridgeEstate	0D
AE172	NA	NA	NA	1	NA	AE172	AshridgeEstate	0D
AE173	NA	NA	NA	1	NA	AE173	AshridgeEstate	0D
AE174	NA	NA	NA	1	NA	AE174	AshridgeEstate	0D
AE175	NA	NA	NA	1	NA	AE175	AshridgeEstate	0D
AE176	NA	NA	NA	1	NA	AE176	AshridgeEstate	0D
AE177	NA	NA	NA	1	NA	AE177	AshridgeEstate	0D
AE178	NA	NA	NA	1	NA	AE178	AshridgeEstate	0D
AE18	NA	NA	NA	1	NA	AE18	AshridgeEstate	0D
AE19	NA	NA	NA	1	NA	AE19	AshridgeEstate	0D
AE20	NA	NA	NA	1	NA	AE20	AshridgeEstate	0D
AE21	NA	NA	NA	1	NA	AE21	AshridgeEstate	0D
AE22	NA	NA	NA	1	NA	AE22	AshridgeEstate	0D
AE23	NA	NA	NA	1	NA	AE23	AshridgeEstate	0D
AE24	NA	NA	NA	1	NA	AE24	AshridgeEstate	0D
AE25	NA	NA	NA	1	NA	AE25	AshridgeEstate	0D
AE26	NA	NA	NA	1	NA	AE26	AshridgeEstate	0D
AE27	NA	NA	NA	1	NA	AE27	AshridgeEstate	0D
AE28	NA	NA	NA	1	NA	AE28	AshridgeEstate	0D
AE29	NA	NA	NA	1	NA	AE29	AshridgeEstate	0D
AE30	NA	NA	NA	1	NA	AE30	AshridgeEstate	0D
AE31	NA	NA	NA	1	NA	AE31	AshridgeEstate	0D
AE32	NA	NA	NA	1	NA	AE32	AshridgeEstate	0D
AE33	NA	NA	NA	1	NA	AE33	AshridgeEstate	0D
AE34	NA	NA	NA	1	NA	AE34	AshridgeEstate	0D
AE35	NA	NA	NA	1	NA	AE35	AshridgeEstate	0D
AE36	NA	NA	NA	1	NA	AE36	AshridgeEstate	0D
AE37	NA	NA	NA	1	NA	AE37	AshridgeEstate	0D
AE38	NA	NA	NA	1	NA	AE38	AshridgeEstate	0D
AE39	NA	NA	NA	1	NA	AE39	AshridgeEstate	0D
AE40	NA	NA	NA	1	NA	AE40	AshridgeEstate	0D
AE41	NA	NA	NA	1	NA	AE41	AshridgeEstate	0D
AE42	NA	NA	NA	1	NA	AE42	AshridgeEstate	0D
AE43	NA	NA	NA	1	NA	AE43	AshridgeEstate	0D
AE44	NA	NA	NA	1	NA	AE44	AshridgeEstate	0D
AE45	NA	NA	NA	1	NA	AE45	AshridgeEstate	0D
AE46	NA	NA	NA	1	NA	AE46	AshridgeEstate	0D
AE47	NA	NA	NA	1	NA	AE47	AshridgeEstate	0D
AE48	NA	NA	NA	1	NA	AE48	AshridgeEstate	0D
AE49	NA	NA	NA	1	NA	AE49	AshridgeEstate	0D
AE50	NA	NA	NA	1	NA	AE50	AshridgeEstate	0D
AE51	NA	NA	NA	1	NA	AE51	AshridgeEstate	0D
AE52	NA	NA	NA	1	NA	AE52	AshridgeEstate	0D
AE53	NA	NA	NA	1	NA	AE53	AshridgeEstate	0D
AE54	NA	NA	NA	1	NA	AE54	AshridgeEstate	0D
AE55	NA	NA	NA	1	NA	AE55	AshridgeEstate	0D
AE56	NA	NA	NA	1	NA	AE56	AshridgeEstate	0D
AE57	NA	NA	NA	1	NA	AE57	AshridgeEstate	0D
AE58	NA	NA	NA	1	NA	AE58	AshridgeEstate	0D
AE59	NA	NA	NA	1	NA	AE59	AshridgeEstate	0D
AE60	NA	NA	NA	1	NA	AE60	AshridgeEstate	0D
AE61	NA	NA	NA	1	NA	AE61	AshridgeEstate	0D
AE62	NA	NA	NA	1	NA	AE62	AshridgeEstate	0D
AE63	NA	NA	NA	1	NA	AE63	AshridgeEstate	0D
AE64	NA	NA	NA	1	NA	AE64	AshridgeEstate	0D
AE65	NA	NA	NA	1	NA	AE65	AshridgeEstate	0D
AE66	NA	NA	NA	1	NA	AE66	AshridgeEstate	0D
AE67	NA	NA	NA	1	NA	AE67	AshridgeEstate	0D
AE68	NA	NA	NA	1	NA	AE68	AshridgeEstate	0D
AE69	NA	NA	NA	1	NA	AE69	AshridgeEstate	0D
AE70	NA	NA	NA	1	NA	AE70	AshridgeEstate	0D
AE71	NA	NA	NA	1	NA	AE71	AshridgeEstate	0D
AE72	NA	NA	NA	1	NA	AE72	AshridgeEstate	0D
AE73	NA	NA	NA	1	NA	AE73	AshridgeEstate	0D
AE74	NA	NA	NA	1	NA	AE74	AshridgeEstate	0D
AE75	NA	NA	NA	1	NA	AE75	AshridgeEstate	0D
AE76	NA	NA	NA	1	NA	AE76	AshridgeEstate	0D
AE77	NA	NA	NA	1	NA	AE77	AshridgeEstate	0D
AE78	NA	NA	NA	1	NA	AE78	AshridgeEstate	0D
AE79	NA	NA	NA	1	NA	AE79	AshridgeEstate	0D
AE80	NA	NA	NA	1	NA	AE80	AshridgeEstate	0D
AE81	NA	NA	NA	1	NA	AE81	AshridgeEstate	0D
AE82	NA	NA	NA	1	NA	AE82	AshridgeEstate	0D
AE83	NA	NA	NA	1	NA	AE83	AshridgeEstate	0D
AE84	NA	NA	NA	1	NA	AE84	AshridgeEstate	0D
AE85	NA	NA	NA	1	NA	AE85	AshridgeEstate	0D
AE86	NA	NA	NA	1	NA	AE86	AshridgeEstate	0D
AE87	NA	NA	NA	1	NA	AE87	AshridgeEstate	0D
AE88	NA	NA	NA	1	NA	AE88	AshridgeEstate	0D
AE89	NA	NA	NA	1	NA	AE89	AshridgeEstate	0D
AE90	NA	NA	NA	1	NA	AE90	AshridgeEstate	0D
AE91	NA	NA	NA	1	NA	AE91	AshridgeEstate	0D
AE94	NA	NA	NA	1	NA	AE94	AshridgeEstate	0D
AE95	NA	NA	NA	1	NA	AE95	AshridgeEstate	0D
AE96	NA	NA	NA	1	NA	AE96	AshridgeEstate	0D
AE97	NA	NA	NA	1	NA	AE97	AshridgeEstate	0D
AE98	NA	NA	NA	1	NA	AE98	AshridgeEstate	0D
AE99	NA	NA	NA	1	NA	AE99	AshridgeEstate	0D
BB01	NA	NA	NA	1	NA	BB01	BurhamBeeches	0D
BB02	NA	NA	NA	1	NA	BB02	BurhamBeeches	0D
BB03	NA	NA	NA	1	NA	BB03	BurhamBeeches	0D
BB04	NA	NA	NA	1	NA	BB04	BurhamBeeches	0D
BB05	NA	NA	NA	1	NA	BB05	BurhamBeeches	0D
BB06	NA	NA	NA	1	NA	BB06	BurhamBeeches	0D
BB07	NA	NA	NA	1	NA	BB07	BurhamBeeches	0D
BB08	NA	NA	NA	1	NA	BB08	BurhamBeeches	0D
BB09	NA	NA	NA	1	NA	BB09	BurhamBeeches	0D
BB10	NA	NA	NA	1	NA	BB10	BurhamBeeches	0D
BB100	NA	NA	NA	1	NA	BB100	BurhamBeeches	0D
BB11	NA	NA	NA	1	NA	BB11	BurhamBeeches	0D
BB12	NA	NA	NA	1	NA	BB12	BurhamBeeches	0D
BB13	NA	NA	NA	1	NA	BB13	BurhamBeeches	0D
BB14	NA	NA	NA	1	NA	BB14	BurhamBeeches	0D
BB15	NA	NA	NA	1	NA	BB15	BurhamBeeches	0D
BB16	NA	NA	NA	1	NA	BB16	BurhamBeeches	0D
BB17	NA	NA	NA	1	NA	BB17	BurhamBeeches	0D
BB18	NA	NA	NA	1	NA	BB18	BurhamBeeches	0D
BB19	NA	NA	NA	1	NA	BB19	BurhamBeeches	0D
BB20	NA	NA	NA	1	NA	BB20	BurhamBeeches	0D
BB21	NA	NA	NA	1	NA	BB21	BurhamBeeches	0D
BB22	NA	NA	NA	1	NA	BB22	BurhamBeeches	0D
BB23	NA	NA	NA	1	NA	BB23	BurhamBeeches	0D
BB24	NA	NA	NA	1	NA	BB24	BurhamBeeches	0D
BB25	NA	NA	NA	1	NA	BB25	BurhamBeeches	0D
BB26	NA	NA	NA	1	NA	BB26	BurhamBeeches	0D
BB27	NA	NA	NA	1	NA	BB27	BurhamBeeches	0D
BB28	NA	NA	NA	1	NA	BB28	BurhamBeeches	0D
BB29	NA	NA	NA	1	NA	BB29	BurhamBeeches	0D
BB30	NA	NA	NA	1	NA	BB30	BurhamBeeches	0D
BB31	NA	NA	NA	1	NA	BB31	BurhamBeeches	0D
BB32	NA	NA	NA	1	NA	BB32	BurhamBeeches	0D
BB33	NA	NA	NA	1	NA	BB33	BurhamBeeches	0D
BB34	NA	NA	NA	1	NA	BB34	BurhamBeeches	0D
BB35	NA	NA	NA	1	NA	BB35	BurhamBeeches	0D
BB36	NA	NA	NA	1	NA	BB36	BurhamBeeches	0D
BB37	NA	NA	NA	1	NA	BB37	BurhamBeeches	0D
BB38	NA	NA	NA	1	NA	BB38	BurhamBeeches	0D
BB39	NA	NA	NA	1	NA	BB39	BurhamBeeches	0D
BB40	NA	NA	NA	1	NA	BB40	BurhamBeeches	0D
BB42	NA	NA	NA	1	NA	BB42	BurhamBeeches	0D
BB43	NA	NA	NA	1	NA	BB43	BurhamBeeches	0D
BB44	NA	NA	NA	1	NA	BB44	BurhamBeeches	0D
BB45	NA	NA	NA	1	NA	BB45	BurhamBeeches	0D
BB46	NA	NA	NA	1	NA	BB46	BurhamBeeches	0D
BB47	NA	NA	NA	1	NA	BB47	BurhamBeeches	0D
BB48	NA	NA	NA	1	NA	BB48	BurhamBeeches	0D
BB49	NA	NA	NA	1	NA	BB49	BurhamBeeches	0D
BB50	NA	NA	NA	1	NA	BB50	BurhamBeeches	0D
BB51	NA	NA	NA	1	NA	BB51	BurhamBeeches	0D
BB52	NA	NA	NA	1	NA	BB52	BurhamBeeches	0D
BB53	NA	NA	NA	1	NA	BB53	BurhamBeeches	0D
BB54	NA	NA	NA	1	NA	BB54	BurhamBeeches	0D
BB55	NA	NA	NA	1	NA	BB55	BurhamBeeches	0D
BB56	NA	NA	NA	1	NA	BB56	BurhamBeeches	0D
BB57	NA	NA	NA	1	NA	BB57	BurhamBeeches	0D
BB58	NA	NA	NA	1	NA	BB58	BurhamBeeches	0D
BB59	NA	NA	NA	1	NA	BB59	BurhamBeeches	0D
BB60	NA	NA	NA	1	NA	BB60	BurhamBeeches	0D
BB61	NA	NA	NA	1	NA	BB61	BurhamBeeches	0D
BB62	NA	NA	NA	1	NA	BB62	BurhamBeeches	0D
BB63	NA	NA	NA	1	NA	BB63	BurhamBeeches	0D
BB65	NA	NA	NA	1	NA	BB65	BurhamBeeches	0D
BB66	NA	NA	NA	1	NA	BB66	BurhamBeeches	0D
BB67	NA	NA	NA	1	NA	BB67	BurhamBeeches	0D
BB68	NA	NA	NA	1	NA	BB68	BurhamBeeches	0D
BB69	NA	NA	NA	1	NA	BB69	BurhamBeeches	0D
BB70	NA	NA	NA	1	NA	BB70	BurhamBeeches	0D
BB71	NA	NA	NA	1	NA	BB71	BurhamBeeches	0D
BB72	NA	NA	NA	1	NA	BB72	BurhamBeeches	0D
BB73	NA	NA	NA	1	NA	BB73	BurhamBeeches	0D
BB74	NA	NA	NA	1	NA	BB74	BurhamBeeches	0D
BB75	NA	NA	NA	1	NA	BB75	BurhamBeeches	0D
BB76	NA	NA	NA	1	NA	BB76	BurhamBeeches	0D
BB77	NA	NA	NA	1	NA	BB77	BurhamBeeches	0D
BB78	NA	NA	NA	1	NA	BB78	BurhamBeeches	0D
BB79	NA	NA	NA	1	NA	BB79	BurhamBeeches	0D
BB80	NA	NA	NA	1	NA	BB80	BurhamBeeches	0D
BB81	NA	NA	NA	1	NA	BB81	BurhamBeeches	0D
BB82	NA	NA	NA	1	NA	BB82	BurhamBeeches	0D
BB83	NA	NA	NA	1	NA	BB83	BurhamBeeches	0D
BB84	NA	NA	NA	1	NA	BB84	BurhamBeeches	0D
BB85	NA	NA	NA	1	NA	BB85	BurhamBeeches	0D
BB86	NA	NA	NA	1	NA	BB86	BurhamBeeches	0D
BB87	NA	NA	NA	1	NA	BB87	BurhamBeeches	0D
BB88	NA	NA	NA	1	NA	BB88	BurhamBeeches	0D
BB89	NA	NA	NA	1	NA	BB89	BurhamBeeches	0D
BB90	NA	NA	NA	1	NA	BB90	BurhamBeeches	0D
BB91	NA	NA	NA	1	NA	BB91	BurhamBeeches	0D
BB92	NA	NA	NA	1	NA	BB92	BurhamBeeches	0D
BB93	NA	NA	NA	1	NA	BB93	BurhamBeeches	0D
BB94	NA	NA	NA	1	NA	BB94	BurhamBeeches	0D
BB96	NA	NA	NA	1	NA	BB96	BurhamBeeches	0D
BB97	NA	NA	NA	1	NA	BB97	BurhamBeeches	0D
BB98	NA	NA	NA	1	NA	BB98	BurhamBeeches	0D
BB99	NA	NA	NA	1	NA	BB99	BurhamBeeches	0D
BCW01	NA	NA	NA	1	NA	BCW01	BirchcleaveWood	0D
BCW02	NA	NA	NA	1	NA	BCW02	BirchcleaveWood	0D
BCW03	NA	NA	NA	1	NA	BCW03	BirchcleaveWood	0D
BCW04	NA	NA	NA	1	NA	BCW04	BirchcleaveWood	0D
BCW05	NA	NA	NA	1	NA	BCW05	BirchcleaveWood	0D
BCW06	NA	NA	NA	1	NA	BCW06	BirchcleaveWood	0D
BCW07	NA	NA	NA	1	NA	BCW07	BirchcleaveWood	0D
BCW08	NA	NA	NA	1	NA	BCW08	BirchcleaveWood	0D
BCW09	NA	NA	NA	1	NA	BCW09	AshCopse	0D
BCW10	NA	NA	NA	1	NA	BCW10	AshCopse	0D
BCW11	NA	NA	NA	1	NA	BCW11	AshCopse	0D
BCW12	NA	NA	NA	1	NA	BCW12	AshCopse	0D
BCW13	NA	NA	NA	1	NA	BCW13	AshCopse	0D
BCW14	NA	NA	NA	1	NA	BCW14	AshCopse	0D
BCW15	NA	NA	NA	1	NA	BCW15	AshCopse	0D
BCW16	NA	NA	NA	1	NA	BCW16	AshCopse	0D
BCW17	NA	NA	NA	1	NA	BCW17	AshCopse	0D
BCW18	NA	NA	NA	1	NA	BCW18	AshCopse	0D
BCW19	NA	NA	NA	1	NA	BCW19	AshCopse	0D
BCW20	NA	NA	NA	1	NA	BCW20	AshCopse	0D
BCW21	NA	NA	NA	1	NA	BCW21	AshCopse	0D
BCW22	NA	NA	NA	1	NA	BCW22	AshCopse	0D
BCW23	NA	NA	NA	1	NA	BCW23	AshCopse	0D
BCW24	NA	NA	NA	1	NA	BCW24	AshCopse	0D
BCW25	NA	NA	NA	1	NA	BCW25	AshCopse	0D
BCW26	NA	NA	NA	1	NA	BCW26	AshCopse	0D
BW01	NA	NA	NA	1	NA	BW01	BishamWoods	0D
BW02	NA	NA	NA	1	NA	BW02	BishamWoods	0D
BW03	NA	NA	NA	1	NA	BW03	BishamWoods	0D
BW04	NA	NA	NA	1	NA	BW04	BishamWoods	0D
BW05	NA	NA	NA	1	NA	BW05	BishamWoods	0D
BW06	NA	NA	NA	1	NA	BW06	BishamWoods	0D
BW07	NA	NA	NA	1	NA	BW07	BishamWoods	0D
BW08	NA	NA	NA	1	NA	BW08	BishamWoods	0D
BW09	NA	NA	NA	1	NA	BW09	BishamWoods	0D
BW10	NA	NA	NA	1	NA	BW10	BishamWoods	0D
BW11	NA	NA	NA	1	NA	BW11	BishamWoods	0D
