sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Time0D_7D_4M
WYT12.2	NA	NA	NA	2	NA	WYT12	WythamWoods	7D_rep2	2
WYT12.3	NA	NA	NA	3	NA	WYT12	WythamWoods	7D_rep3	2
WYT12.4	NA	NA	NA	4	NA	WYT12	WythamWoods	7D_rep4	2
WYT13.1	NA	NA	NA	1	NA	WYT13	WythamWoods	7D_rep1	1
WYT13.2	NA	NA	NA	2	NA	WYT13	WythamWoods	7D_rep2	2
WYT13.3	NA	NA	NA	3	NA	WYT13	WythamWoods	7D_rep3	1
WYT13.4	NA	NA	NA	4	NA	WYT13	WythamWoods	7D_rep4	2
WYT14.1	NA	NA	NA	1	NA	WYT14	WythamWoods	7D_rep1	2
WYT14.2	NA	NA	NA	2	NA	WYT14	WythamWoods	7D_rep2	2
WYT14.3	NA	NA	NA	3	NA	WYT14	WythamWoods	7D_rep3	2
WYT14.4	NA	NA	NA	4	NA	WYT14	WythamWoods	7D_rep4	2
WYT15.1	NA	NA	NA	1	NA	WYT15	WythamWoods	7D_rep1	2
WYT15.2	NA	NA	NA	2	NA	WYT15	WythamWoods	7D_rep2	1
WYT15.3	NA	NA	NA	3	NA	WYT15	WythamWoods	7D_rep3	1
WYT15.4	NA	NA	NA	4	NA	WYT15	WythamWoods	7D_rep4	2
WYT16.1	NA	NA	NA	1	NA	WYT16	WythamWoods	7D_rep1	2
WYT16.2	NA	NA	NA	2	NA	WYT16	WythamWoods	7D_rep2	2
WYT16.3	NA	NA	NA	3	NA	WYT16	WythamWoods	7D_rep3	1
WYT16.4	NA	NA	NA	4	NA	WYT16	WythamWoods	7D_rep4	2
WYT17.1	NA	NA	NA	1	NA	WYT17	WythamWoods	7D_rep1	2
WYT17.2	NA	NA	NA	2	NA	WYT17	WythamWoods	7D_rep2	2
WYT17.3	NA	NA	NA	3	NA	WYT17	WythamWoods	7D_rep3	2
WYT17.4	NA	NA	NA	4	NA	WYT17	WythamWoods	7D_rep4	2
WYT18.1	NA	NA	NA	1	NA	WYT18	WythamWoods	7D_rep1	2
WYT18.2	NA	NA	NA	2	NA	WYT18	WythamWoods	7D_rep2	2
WYT19.1	NA	NA	NA	1	NA	WYT19	WythamWoods	7D_rep1	2
WYT19.2	NA	NA	NA	2	NA	WYT19	WythamWoods	7D_rep2	2
WYT19.3	NA	NA	NA	3	NA	WYT19	WythamWoods	7D_rep3	2
WYT19.4	NA	NA	NA	4	NA	WYT19	WythamWoods	7D_rep4	2
WYT20.1	NA	NA	NA	1	NA	WYT20	WythamWoods	7D_rep1	2
WYT20.2	NA	NA	NA	2	NA	WYT20	WythamWoods	7D_rep2	2
WYT20.3	NA	NA	NA	3	NA	WYT20	WythamWoods	7D_rep3	1
WYT20.4	NA	NA	NA	4	NA	WYT20	WythamWoods	7D_rep4	1
WYT21.1	NA	NA	NA	1	NA	WYT21	WythamWoods	7D_rep1	2
WYT21.2	NA	NA	NA	2	NA	WYT21	WythamWoods	7D_rep2	2
WYT21.3	NA	NA	NA	3	NA	WYT21	WythamWoods	7D_rep3	2
WYT21.4	NA	NA	NA	4	NA	WYT21	WythamWoods	7D_rep4	2
WYT22.1	NA	NA	NA	1	NA	WYT22	WythamWoods	7D_rep1	2
WYT22.2	NA	NA	NA	2	NA	WYT22	WythamWoods	7D_rep2	2
WYT22.3	NA	NA	NA	3	NA	WYT22	WythamWoods	7D_rep3	2
WYT22.4	NA	NA	NA	4	NA	WYT22	WythamWoods	7D_rep4	2
WYT23.1	NA	NA	NA	1	NA	WYT23	WythamWoods	7D_rep1	2
WYT23.2	NA	NA	NA	2	NA	WYT23	WythamWoods	7D_rep2	1
WYT23.3	NA	NA	NA	3	NA	WYT23	WythamWoods	7D_rep3	2
WYT23.4	NA	NA	NA	4	NA	WYT23	WythamWoods	7D_rep4	2
WYT24.1	NA	NA	NA	1	NA	WYT24	WythamWoods	7D_rep1	1
WYT24.2	NA	NA	NA	2	NA	WYT24	WythamWoods	7D_rep2	2
WYT24.3	NA	NA	NA	3	NA	WYT24	WythamWoods	7D_rep3	2
WYT24.4	NA	NA	NA	4	NA	WYT24	WythamWoods	7D_rep4	2
WYT25.1	NA	NA	NA	1	NA	WYT25	WythamWoods	7D_rep1	2
WYT25.2	NA	NA	NA	2	NA	WYT25	WythamWoods	7D_rep2	2
WYT25.3	NA	NA	NA	3	NA	WYT25	WythamWoods	7D_rep3	2
WYT25.4	NA	NA	NA	4	NA	WYT25	WythamWoods	7D_rep4	2
WYT26.1	NA	NA	NA	1	NA	WYT26	WythamWoods	7D_rep1	2
WYT26.2	NA	NA	NA	2	NA	WYT26	WythamWoods	7D_rep2	1
WYT26.3	NA	NA	NA	3	NA	WYT26	WythamWoods	7D_rep3	1
WYT26.4	NA	NA	NA	4	NA	WYT26	WythamWoods	7D_rep4	2
WYT27.1	NA	NA	NA	1	NA	WYT27	WythamWoods	7D_rep1	1
WYT27.2	NA	NA	NA	2	NA	WYT27	WythamWoods	7D_rep2	1
WYT27.3	NA	NA	NA	3	NA	WYT27	WythamWoods	7D_rep3	1
WYT27.4	NA	NA	NA	4	NA	WYT27	WythamWoods	7D_rep4	1
WYT28.1	NA	NA	NA	1	NA	WYT28	WythamWoods	7D_rep1	2
WYT28.2	NA	NA	NA	2	NA	WYT28	WythamWoods	7D_rep2	2
WYT28.3	NA	NA	NA	3	NA	WYT28	WythamWoods	7D_rep3	2
WYT28.4	NA	NA	NA	4	NA	WYT28	WythamWoods	7D_rep4	2
WYT29.1	NA	NA	NA	1	NA	WYT29	WythamWoods	7D_rep1	2
WYT29.2	NA	NA	NA	2	NA	WYT29	WythamWoods	7D_rep2	2
WYT29.3	NA	NA	NA	3	NA	WYT29	WythamWoods	7D_rep3	2
WYT29.4	NA	NA	NA	4	NA	WYT29	WythamWoods	7D_rep4	2
WYT30.1	NA	NA	NA	1	NA	WYT30	WythamWoods	7D_rep1	2
WYT30.2	NA	NA	NA	2	NA	WYT30	WythamWoods	7D_rep2	4
WYT30.3	NA	NA	NA	3	NA	WYT30	WythamWoods	7D_rep3	2
WYT30.4	NA	NA	NA	4	NA	WYT30	WythamWoods	7D_rep4	2
WYT31.1	NA	NA	NA	1	NA	WYT31	WythamWoods	7D_rep1	2
WYT31.2	NA	NA	NA	2	NA	WYT31	WythamWoods	7D_rep2	4
WYT31.3	NA	NA	NA	3	NA	WYT31	WythamWoods	7D_rep3	2
WYT31.4	NA	NA	NA	4	NA	WYT31	WythamWoods	7D_rep4	2
WYT32.1	NA	NA	NA	1	NA	WYT32	WythamWoods	7D_rep1	2
WYT32.2	NA	NA	NA	2	NA	WYT32	WythamWoods	7D_rep2	4
WYT32.3	NA	NA	NA	3	NA	WYT32	WythamWoods	7D_rep3	2
WYT32.4	NA	NA	NA	4	NA	WYT32	WythamWoods	7D_rep4	4
WYT33.1	NA	NA	NA	1	NA	WYT33	WythamWoods	7D_rep1	2
WYT33.2	NA	NA	NA	2	NA	WYT33	WythamWoods	7D_rep2	2
WYT33.3	NA	NA	NA	3	NA	WYT33	WythamWoods	7D_rep3	2
WYT33.4	NA	NA	NA	4	NA	WYT33	WythamWoods	7D_rep4	2
WYT34.1	NA	NA	NA	1	NA	WYT34	WythamWoods	7D_rep1	2
WYT34.2	NA	NA	NA	2	NA	WYT34	WythamWoods	7D_rep2	1
WYT34.3	NA	NA	NA	3	NA	WYT34	WythamWoods	7D_rep3	2
WYT34.4	NA	NA	NA	4	NA	WYT34	WythamWoods	7D_rep4	2
WYT35.1	NA	NA	NA	1	NA	WYT35	WythamWoods	7D_rep1	2
WYT35.2	NA	NA	NA	2	NA	WYT35	WythamWoods	7D_rep2	2
WYT35.3	NA	NA	NA	3	NA	WYT35	WythamWoods	7D_rep3	2
WYT35.4	NA	NA	NA	4	NA	WYT35	WythamWoods	7D_rep4	2
WYT36.1	NA	NA	NA	1	NA	WYT36	WythamWoods	7D_rep1	2
WYT36.2	NA	NA	NA	2	NA	WYT36	WythamWoods	7D_rep2	1
WYT36.3	NA	NA	NA	3	NA	WYT36	WythamWoods	7D_rep3	2
WYT36.4	NA	NA	NA	4	NA	WYT36	WythamWoods	7D_rep4	2
WYT37.1	NA	NA	NA	1	NA	WYT37	WythamWoods	7D_rep1	2
WYT37.2	NA	NA	NA	2	NA	WYT37	WythamWoods	7D_rep2	2
WYT37.3	NA	NA	NA	3	NA	WYT37	WythamWoods	7D_rep3	2
WYT37.4	NA	NA	NA	4	NA	WYT37	WythamWoods	7D_rep4	2
WYT38.1	NA	NA	NA	1	NA	WYT38	WythamWoods	7D_rep1	2
WYT38.2	NA	NA	NA	2	NA	WYT38	WythamWoods	7D_rep2	1
WYT38.3	NA	NA	NA	3	NA	WYT38	WythamWoods	7D_rep3	2
WYT38.4	NA	NA	NA	4	NA	WYT38	WythamWoods	7D_rep4	2
WYT39.1	NA	NA	NA	1	NA	WYT39	WythamWoods	7D_rep1	2
WYT39.2	NA	NA	NA	2	NA	WYT39	WythamWoods	7D_rep2	1
WYT39.3	NA	NA	NA	3	NA	WYT39	WythamWoods	7D_rep3	2
WYT39.4	NA	NA	NA	4	NA	WYT39	WythamWoods	7D_rep4	1
WYT40.1	NA	NA	NA	1	NA	WYT40	WythamWoods	7D_rep1	2
WYT40.2	NA	NA	NA	2	NA	WYT40	WythamWoods	7D_rep2	2
WYT40.3	NA	NA	NA	3	NA	WYT40	WythamWoods	7D_rep3	2
WYT40.4	NA	NA	NA	4	NA	WYT40	WythamWoods	7D_rep4	1
WYT41.1	NA	NA	NA	1	NA	WYT41	WythamWoods	7D_rep1	2
WYT41.2	NA	NA	NA	2	NA	WYT41	WythamWoods	7D_rep2	1
WYT41.3	NA	NA	NA	3	NA	WYT41	WythamWoods	7D_rep3	2
WYT41.4	NA	NA	NA	4	NA	WYT41	WythamWoods	7D_rep4	2
WYT42.1	NA	NA	NA	1	NA	WYT42	WythamWoods	7D_rep1	1
WYT42.2	NA	NA	NA	2	NA	WYT42	WythamWoods	7D_rep2	1
WYT42.3	NA	NA	NA	3	NA	WYT42	WythamWoods	7D_rep3	2
WYT42.4	NA	NA	NA	4	NA	WYT42	WythamWoods	7D_rep4	1
WYT43.1	NA	NA	NA	1	NA	WYT43	WythamWoods	7D_rep1	1
WYT43.2	NA	NA	NA	2	NA	WYT43	WythamWoods	7D_rep2	2
WYT43.3	NA	NA	NA	3	NA	WYT43	WythamWoods	7D_rep3	1
WYT43.4	NA	NA	NA	4	NA	WYT43	WythamWoods	7D_rep4	2
WYT44.1	NA	NA	NA	1	NA	WYT44	WythamWoods	7D_rep1	1
WYT44.2	NA	NA	NA	2	NA	WYT44	WythamWoods	7D_rep2	2
WYT44.3	NA	NA	NA	3	NA	WYT44	WythamWoods	7D_rep3	1
WYT44.4	NA	NA	NA	4	NA	WYT44	WythamWoods	7D_rep4	2
WYT45.1	NA	NA	NA	1	NA	WYT45	WythamWoods	7D_rep1	2
WYT45.2	NA	NA	NA	2	NA	WYT45	WythamWoods	7D_rep2	2
WYT45.3	NA	NA	NA	3	NA	WYT45	WythamWoods	7D_rep3	2
WYT45.4	NA	NA	NA	4	NA	WYT45	WythamWoods	7D_rep4	1
WYT46.1	NA	NA	NA	1	NA	WYT46	WythamWoods	7D_rep1	2
WYT46.2	NA	NA	NA	2	NA	WYT46	WythamWoods	7D_rep2	2
WYT46.3	NA	NA	NA	3	NA	WYT46	WythamWoods	7D_rep3	2
WYT46.4	NA	NA	NA	4	NA	WYT46	WythamWoods	7D_rep4	2
WYT47.1	NA	NA	NA	1	NA	WYT47	WythamWoods	7D_rep1	1
WYT47.2	NA	NA	NA	2	NA	WYT47	WythamWoods	7D_rep2	1
WYT47.3	NA	NA	NA	3	NA	WYT47	WythamWoods	7D_rep3	1
WYT47.4	NA	NA	NA	4	NA	WYT47	WythamWoods	7D_rep4	2
WYT48.1	NA	NA	NA	1	NA	WYT48	WythamWoods	7D_rep1	2
WYT48.2	NA	NA	NA	2	NA	WYT48	WythamWoods	7D_rep2	2
WYT48.3	NA	NA	NA	3	NA	WYT48	WythamWoods	7D_rep3	2
WYT48.4	NA	NA	NA	4	NA	WYT48	WythamWoods	7D_rep4	2
WYT49.1	NA	NA	NA	1	NA	WYT49	WythamWoods	7D_rep1	2
WYT49.2	NA	NA	NA	2	NA	WYT49	WythamWoods	7D_rep2	1
WYT49.3	NA	NA	NA	3	NA	WYT49	WythamWoods	7D_rep3	2
WYT49.4	NA	NA	NA	4	NA	WYT49	WythamWoods	7D_rep4	2
WYT50.1	NA	NA	NA	1	NA	WYT50	WythamWoods	7D_rep1	2
WYT50.2	NA	NA	NA	2	NA	WYT50	WythamWoods	7D_rep2	2
WYT50.3	NA	NA	NA	3	NA	WYT50	WythamWoods	7D_rep3	2
WYT50.4	NA	NA	NA	4	NA	WYT50	WythamWoods	7D_rep4	2
WYT51.1	NA	NA	NA	1	NA	WYT51	WythamWoods	7D_rep1	2
WYT51.2	NA	NA	NA	2	NA	WYT51	WythamWoods	7D_rep2	2
WYT51.3	NA	NA	NA	3	NA	WYT51	WythamWoods	7D_rep3	2
WYT51.4	NA	NA	NA	4	NA	WYT51	WythamWoods	7D_rep4	2
WYT52.1	NA	NA	NA	1	NA	WYT52	WythamWoods	7D_rep1	2
WYT52.2	NA	NA	NA	2	NA	WYT52	WythamWoods	7D_rep2	1
WYT52.3	NA	NA	NA	3	NA	WYT52	WythamWoods	7D_rep3	2
WYT52.4	NA	NA	NA	4	NA	WYT52	WythamWoods	7D_rep4	2
WYT53.1	NA	NA	NA	1	NA	WYT53	WythamWoods	7D_rep1	2
WYT53.2	NA	NA	NA	2	NA	WYT53	WythamWoods	7D_rep2	2
WYT53.3	NA	NA	NA	3	NA	WYT53	WythamWoods	7D_rep3	2
WYT53.4	NA	NA	NA	4	NA	WYT53	WythamWoods	7D_rep4	2
WYT54.1	NA	NA	NA	1	NA	WYT54	WythamWoods	7D_rep1	2
WYT54.2	NA	NA	NA	2	NA	WYT54	WythamWoods	7D_rep2	2
WYT54.3	NA	NA	NA	3	NA	WYT54	WythamWoods	7D_rep3	2
WYT54.4	NA	NA	NA	4	NA	WYT54	WythamWoods	7D_rep4	2
WYT55.1	NA	NA	NA	1	NA	WYT55	WythamWoods	7D_rep1	1
WYT55.2	NA	NA	NA	2	NA	WYT55	WythamWoods	7D_rep2	2
WYT55.3	NA	NA	NA	3	NA	WYT55	WythamWoods	7D_rep3	1
WYT55.4	NA	NA	NA	4	NA	WYT55	WythamWoods	7D_rep4	2
WYT56.1	NA	NA	NA	1	NA	WYT56	WythamWoods	7D_rep1	2
WYT56.2	NA	NA	NA	2	NA	WYT56	WythamWoods	7D_rep2	2
WYT56.3	NA	NA	NA	3	NA	WYT56	WythamWoods	7D_rep3	2
WYT56.4	NA	NA	NA	4	NA	WYT56	WythamWoods	7D_rep4	2
WYT57.1	NA	NA	NA	1	NA	WYT57	WythamWoods	7D_rep1	2
WYT57.2	NA	NA	NA	2	NA	WYT57	WythamWoods	7D_rep2	1
WYT57.3	NA	NA	NA	3	NA	WYT57	WythamWoods	7D_rep3	2
WYT57.4	NA	NA	NA	4	NA	WYT57	WythamWoods	7D_rep4	2
WYT58.1	NA	NA	NA	1	NA	WYT58	WythamWoods	7D_rep1	1
WYT58.2	NA	NA	NA	2	NA	WYT58	WythamWoods	7D_rep2	2
WYT58.3	NA	NA	NA	3	NA	WYT58	WythamWoods	7D_rep3	1
WYT58.4	NA	NA	NA	4	NA	WYT58	WythamWoods	7D_rep4	2
WYT59.1	NA	NA	NA	1	NA	WYT59	WythamWoods	7D_rep1	1
WYT59.2	NA	NA	NA	2	NA	WYT59	WythamWoods	7D_rep2	2
WYT59.3	NA	NA	NA	3	NA	WYT59	WythamWoods	7D_rep3	1
WYT59.4	NA	NA	NA	4	NA	WYT59	WythamWoods	7D_rep4	1
WYT60.1	NA	NA	NA	1	NA	WYT60	WythamWoods	7D_rep1	2
WYT60.2	NA	NA	NA	2	NA	WYT60	WythamWoods	7D_rep2	1
WYT60.3	NA	NA	NA	3	NA	WYT60	WythamWoods	7D_rep3	1
WYT60.4	NA	NA	NA	4	NA	WYT60	WythamWoods	7D_rep4	2
WYT61.1	NA	NA	NA	1	NA	WYT61	WythamWoods	7D_rep1	1
WYT61.2	NA	NA	NA	2	NA	WYT61	WythamWoods	7D_rep2	2
WYT61.3	NA	NA	NA	3	NA	WYT61	WythamWoods	7D_rep3	2
WYT61.4	NA	NA	NA	4	NA	WYT61	WythamWoods	7D_rep4	2
WYT63.1	NA	NA	NA	1	NA	WYT63	WythamWoods	7D_rep1	2
WYT63.2	NA	NA	NA	2	NA	WYT63	WythamWoods	7D_rep2	2
WYT63.3	NA	NA	NA	3	NA	WYT63	WythamWoods	7D_rep3	2
WYT63.4	NA	NA	NA	4	NA	WYT63	WythamWoods	7D_rep4	2
WYT87.1	NA	NA	NA	1	NA	WYT87	WythamWoods	7D_rep1	2
WYT87.2	NA	NA	NA	2	NA	WYT87	WythamWoods	7D_rep2	2
WYT87.3	NA	NA	NA	3	NA	WYT87	WythamWoods	7D_rep3	2
WYT87.4	NA	NA	NA	4	NA	WYT87	WythamWoods	7D_rep4	2
WYT94.1	NA	NA	NA	1	NA	WYT94	WythamWoods	7D_rep1	2
WYT94.2	NA	NA	NA	2	NA	WYT94	WythamWoods	7D_rep2	2
WYT94.3	NA	NA	NA	3	NA	WYT94	WythamWoods	7D_rep3	2
WYT94.4	NA	NA	NA	4	NA	WYT94	WythamWoods	7D_rep4	2
WYT95.1	NA	NA	NA	1	NA	WYT95	WythamWoods	7D_rep1	4
WYT95.2	NA	NA	NA	2	NA	WYT95	WythamWoods	7D_rep2	1
WYT95.3	NA	NA	NA	3	NA	WYT95	WythamWoods	7D_rep3	1
WYT98.1	NA	NA	NA	1	NA	WYT98	WythamWoods	7D_rep1	2
WYT98.2	NA	NA	NA	2	NA	WYT98	WythamWoods	7D_rep2	2
WYT98.3	NA	NA	NA	3	NA	WYT98	WythamWoods	7D_rep3	2
WYT98.4	NA	NA	NA	4	NA	WYT98	WythamWoods	7D_rep4	2
AE01	NA	NA	NA	1	NA	AE01	AshridgeEstate	0D	3
AE02	NA	NA	NA	1	NA	AE02	AshridgeEstate	0D	3
AE03	NA	NA	NA	1	NA	AE03	AshridgeEstate	0D	3
AE04	NA	NA	NA	1	NA	AE04	AshridgeEstate	0D	3
AE05	NA	NA	NA	1	NA	AE05	AshridgeEstate	0D	2
AE06	NA	NA	NA	1	NA	AE06	AshridgeEstate	0D	3
AE07	NA	NA	NA	1	NA	AE07	AshridgeEstate	0D	3
AE08	NA	NA	NA	1	NA	AE08	AshridgeEstate	0D	3
AE09	NA	NA	NA	1	NA	AE09	AshridgeEstate	0D	3
AE10	NA	NA	NA	1	NA	AE10	AshridgeEstate	0D	3
AE101	NA	NA	NA	1	NA	AE101	AshridgeEstate	0D	2
AE102	NA	NA	NA	1	NA	AE102	AshridgeEstate	0D	2
AE103	NA	NA	NA	1	NA	AE103	AshridgeEstate	0D	2
AE104	NA	NA	NA	1	NA	AE104	AshridgeEstate	0D	2
AE105	NA	NA	NA	1	NA	AE105	AshridgeEstate	0D	2
AE108	NA	NA	NA	1	NA	AE108	AshridgeEstate	0D	4
AE109	NA	NA	NA	1	NA	AE109	AshridgeEstate	0D	1
AE11	NA	NA	NA	1	NA	AE11	AshridgeEstate	0D	3
AE112	NA	NA	NA	1	NA	AE112	AshridgeEstate	0D	2
AE114	NA	NA	NA	1	NA	AE114	AshridgeEstate	0D	2
AE115	NA	NA	NA	1	NA	AE115	AshridgeEstate	0D	2
AE12	NA	NA	NA	1	NA	AE12	AshridgeEstate	0D	3
AE126	NA	NA	NA	1	NA	AE126	AshridgeEstate	0D	4
AE129	NA	NA	NA	1	NA	AE129	AshridgeEstate	0D	2
AE13	NA	NA	NA	1	NA	AE13	AshridgeEstate	0D	3
AE136	NA	NA	NA	1	NA	AE136	AshridgeEstate	0D	3
AE139	NA	NA	NA	1	NA	AE139	AshridgeEstate	0D	2
AE14	NA	NA	NA	1	NA	AE14	AshridgeEstate	0D	3
AE143	NA	NA	NA	1	NA	AE143	AshridgeEstate	0D	3
AE144	NA	NA	NA	1	NA	AE144	AshridgeEstate	0D	2
AE145	NA	NA	NA	1	NA	AE145	AshridgeEstate	0D	2
AE149	NA	NA	NA	1	NA	AE149	AshridgeEstate	0D	3
AE15	NA	NA	NA	1	NA	AE15	AshridgeEstate	0D	3
AE152	NA	NA	NA	1	NA	AE152	AshridgeEstate	0D	3
AE153	NA	NA	NA	1	NA	AE153	AshridgeEstate	0D	2
AE155	NA	NA	NA	1	NA	AE155	AshridgeEstate	0D	2
AE156	NA	NA	NA	1	NA	AE156	AshridgeEstate	0D	2
AE157	NA	NA	NA	1	NA	AE157	AshridgeEstate	0D	2
AE158	NA	NA	NA	1	NA	AE158	AshridgeEstate	0D	2
AE159	NA	NA	NA	1	NA	AE159	AshridgeEstate	0D	2
AE16	NA	NA	NA	1	NA	AE16	AshridgeEstate	0D	3
AE160	NA	NA	NA	1	NA	AE160	AshridgeEstate	0D	4
AE161	NA	NA	NA	1	NA	AE161	AshridgeEstate	0D	2
AE162	NA	NA	NA	1	NA	AE162	AshridgeEstate	0D	2
AE163	NA	NA	NA	1	NA	AE163	AshridgeEstate	0D	3
AE164	NA	NA	NA	1	NA	AE164	AshridgeEstate	0D	2
AE167	NA	NA	NA	1	NA	AE167	AshridgeEstate	0D	2
AE168	NA	NA	NA	1	NA	AE168	AshridgeEstate	0D	2
AE169	NA	NA	NA	1	NA	AE169	AshridgeEstate	0D	2
AE17	NA	NA	NA	1	NA	AE17	AshridgeEstate	0D	3
AE170	NA	NA	NA	1	NA	AE170	AshridgeEstate	0D	2
AE171	NA	NA	NA	1	NA	AE171	AshridgeEstate	0D	2
AE172	NA	NA	NA	1	NA	AE172	AshridgeEstate	0D	2
AE173	NA	NA	NA	1	NA	AE173	AshridgeEstate	0D	4
AE175	NA	NA	NA	1	NA	AE175	AshridgeEstate	0D	2
AE178	NA	NA	NA	1	NA	AE178	AshridgeEstate	0D	1
AE18	NA	NA	NA	1	NA	AE18	AshridgeEstate	0D	3
AE19	NA	NA	NA	1	NA	AE19	AshridgeEstate	0D	3
AE20	NA	NA	NA	1	NA	AE20	AshridgeEstate	0D	3
AE21	NA	NA	NA	1	NA	AE21	AshridgeEstate	0D	3
AE22	NA	NA	NA	1	NA	AE22	AshridgeEstate	0D	2
AE23	NA	NA	NA	1	NA	AE23	AshridgeEstate	0D	2
AE24	NA	NA	NA	1	NA	AE24	AshridgeEstate	0D	3
AE25	NA	NA	NA	1	NA	AE25	AshridgeEstate	0D	3
AE26	NA	NA	NA	1	NA	AE26	AshridgeEstate	0D	1
AE27	NA	NA	NA	1	NA	AE27	AshridgeEstate	0D	4
AE28	NA	NA	NA	1	NA	AE28	AshridgeEstate	0D	3
AE29	NA	NA	NA	1	NA	AE29	AshridgeEstate	0D	3
AE30	NA	NA	NA	1	NA	AE30	AshridgeEstate	0D	3
AE31	NA	NA	NA	1	NA	AE31	AshridgeEstate	0D	3
AE32	NA	NA	NA	1	NA	AE32	AshridgeEstate	0D	3
AE33	NA	NA	NA	1	NA	AE33	AshridgeEstate	0D	3
AE34	NA	NA	NA	1	NA	AE34	AshridgeEstate	0D	3
AE35	NA	NA	NA	1	NA	AE35	AshridgeEstate	0D	3
AE36	NA	NA	NA	1	NA	AE36	AshridgeEstate	0D	3
AE37	NA	NA	NA	1	NA	AE37	AshridgeEstate	0D	2
AE38	NA	NA	NA	1	NA	AE38	AshridgeEstate	0D	3
AE39	NA	NA	NA	1	NA	AE39	AshridgeEstate	0D	3
AE40	NA	NA	NA	1	NA	AE40	AshridgeEstate	0D	3
AE41	NA	NA	NA	1	NA	AE41	AshridgeEstate	0D	3
AE42	NA	NA	NA	1	NA	AE42	AshridgeEstate	0D	3
AE43	NA	NA	NA	1	NA	AE43	AshridgeEstate	0D	3
AE44	NA	NA	NA	1	NA	AE44	AshridgeEstate	0D	1
AE45	NA	NA	NA	1	NA	AE45	AshridgeEstate	0D	1
AE46	NA	NA	NA	1	NA	AE46	AshridgeEstate	0D	3
AE47	NA	NA	NA	1	NA	AE47	AshridgeEstate	0D	3
AE48	NA	NA	NA	1	NA	AE48	AshridgeEstate	0D	3
AE49	NA	NA	NA	1	NA	AE49	AshridgeEstate	0D	3
AE51	NA	NA	NA	1	NA	AE51	AshridgeEstate	0D	3
AE52	NA	NA	NA	1	NA	AE52	AshridgeEstate	0D	2
AE53	NA	NA	NA	1	NA	AE53	AshridgeEstate	0D	3
AE54	NA	NA	NA	1	NA	AE54	AshridgeEstate	0D	3
AE55	NA	NA	NA	1	NA	AE55	AshridgeEstate	0D	3
AE56	NA	NA	NA	1	NA	AE56	AshridgeEstate	0D	3
AE57	NA	NA	NA	1	NA	AE57	AshridgeEstate	0D	3
AE58	NA	NA	NA	1	NA	AE58	AshridgeEstate	0D	3
AE59	NA	NA	NA	1	NA	AE59	AshridgeEstate	0D	3
AE60	NA	NA	NA	1	NA	AE60	AshridgeEstate	0D	3
AE61	NA	NA	NA	1	NA	AE61	AshridgeEstate	0D	2
AE62	NA	NA	NA	1	NA	AE62	AshridgeEstate	0D	1
AE63	NA	NA	NA	1	NA	AE63	AshridgeEstate	0D	3
AE64	NA	NA	NA	1	NA	AE64	AshridgeEstate	0D	3
AE65	NA	NA	NA	1	NA	AE65	AshridgeEstate	0D	3
AE66	NA	NA	NA	1	NA	AE66	AshridgeEstate	0D	3
AE67	NA	NA	NA	1	NA	AE67	AshridgeEstate	0D	3
AE68	NA	NA	NA	1	NA	AE68	AshridgeEstate	0D	3
AE69	NA	NA	NA	1	NA	AE69	AshridgeEstate	0D	3
AE70	NA	NA	NA	1	NA	AE70	AshridgeEstate	0D	2
AE71	NA	NA	NA	1	NA	AE71	AshridgeEstate	0D	2
AE72	NA	NA	NA	1	NA	AE72	AshridgeEstate	0D	3
AE73	NA	NA	NA	1	NA	AE73	AshridgeEstate	0D	3
AE74	NA	NA	NA	1	NA	AE74	AshridgeEstate	0D	3
AE76	NA	NA	NA	1	NA	AE76	AshridgeEstate	0D	3
AE78	NA	NA	NA	1	NA	AE78	AshridgeEstate	0D	3
AE79	NA	NA	NA	1	NA	AE79	AshridgeEstate	0D	1
AE80	NA	NA	NA	1	NA	AE80	AshridgeEstate	0D	1
AE81	NA	NA	NA	1	NA	AE81	AshridgeEstate	0D	2
AE82	NA	NA	NA	1	NA	AE82	AshridgeEstate	0D	2
AE83	NA	NA	NA	1	NA	AE83	AshridgeEstate	0D	2
AE84	NA	NA	NA	1	NA	AE84	AshridgeEstate	0D	2
AE86	NA	NA	NA	1	NA	AE86	AshridgeEstate	0D	2
AE87	NA	NA	NA	1	NA	AE87	AshridgeEstate	0D	2
AE88	NA	NA	NA	1	NA	AE88	AshridgeEstate	0D	2
AE89	NA	NA	NA	1	NA	AE89	AshridgeEstate	0D	2
AE90	NA	NA	NA	1	NA	AE90	AshridgeEstate	0D	2
AE91	NA	NA	NA	1	NA	AE91	AshridgeEstate	0D	1
AE94	NA	NA	NA	1	NA	AE94	AshridgeEstate	0D	2
AE95	NA	NA	NA	1	NA	AE95	AshridgeEstate	0D	2
AE96	NA	NA	NA	1	NA	AE96	AshridgeEstate	0D	2
AE99	NA	NA	NA	1	NA	AE99	AshridgeEstate	0D	2
BB01	NA	NA	NA	1	NA	BB01	BurhamBeeches	0D	2
BB02	NA	NA	NA	1	NA	BB02	BurhamBeeches	0D	4
BB03	NA	NA	NA	1	NA	BB03	BurhamBeeches	0D	2
BB05	NA	NA	NA	1	NA	BB05	BurhamBeeches	0D	2
BB06	NA	NA	NA	1	NA	BB06	BurhamBeeches	0D	3
